site,date,latitude,longitude,fuel,percent
los_robles_thousand_oaks,2016-01-01,34.17166666666667,-118.88222222222224,chamise,65.0
los_robles_thousand_oaks,2016-01-15,34.17166666666667,-118.88222222222224,chamise,75.0
los_robles_thousand_oaks,2016-02-01,34.17166666666667,-118.88222222222224,chamise,105.0
los_robles_thousand_oaks,2016-02-15,34.17166666666667,-118.88222222222224,chamise,169.0
los_robles_thousand_oaks,2016-03-15,34.17166666666667,-118.88222222222224,chamise,133.0
los_robles_thousand_oaks,2016-04-01,34.17166666666667,-118.88222222222224,chamise,114.0
los_robles_thousand_oaks,2016-04-16,34.17166666666667,-118.88222222222224,chamise,105.0
los_robles_thousand_oaks,2016-05-01,34.17166666666667,-118.88222222222224,chamise,96.0
los_robles_thousand_oaks,2016-05-15,34.17166666666667,-118.88222222222224,chamise,82.0
los_robles_thousand_oaks,2016-06-01,34.17166666666667,-118.88222222222224,chamise,71.0
los_robles_thousand_oaks,2016-06-15,34.17166666666667,-118.88222222222224,chamise,61.0
los_robles_thousand_oaks,2016-07-01,34.17166666666667,-118.88222222222224,chamise,59.0
los_robles_thousand_oaks,2016-07-15,34.17166666666667,-118.88222222222224,chamise,57.0
los_robles_thousand_oaks,2016-08-01,34.17166666666667,-118.88222222222224,chamise,51.0
los_robles_thousand_oaks,2016-08-15,34.17166666666667,-118.88222222222224,chamise,48.0
los_robles_thousand_oaks,2016-09-01,34.17166666666667,-118.88222222222224,chamise,47.0
los_robles_thousand_oaks,2016-09-15,34.17166666666667,-118.88222222222224,chamise,46.0
los_robles_thousand_oaks,2016-10-01,34.17166666666667,-118.88222222222224,chamise,47.0
los_robles_thousand_oaks,2016-10-15,34.17166666666667,-118.88222222222224,chamise,48.0
los_robles_thousand_oaks,2016-11-01,34.17166666666667,-118.88222222222224,chamise,51.0
los_robles_thousand_oaks,2016-11-15,34.17166666666667,-118.88222222222224,chamise,46.0
los_robles_thousand_oaks,2016-12-15,34.17166666666667,-118.88222222222224,chamise,59.0
los_robles_thousand_oaks,2017-01-15,34.17166666666667,-118.88222222222224,chamise,74.0
los_robles_thousand_oaks,2017-02-01,34.17166666666667,-118.88222222222224,chamise,83.0
los_robles_thousand_oaks,2017-02-15,34.17166666666667,-118.88222222222224,chamise,118.0
los_robles_thousand_oaks,2017-03-01,34.17166666666667,-118.88222222222224,chamise,144.0
los_robles_thousand_oaks,2017-03-15,34.17166666666667,-118.88222222222224,chamise,128.0
los_robles_thousand_oaks,2017-04-01,34.17166666666667,-118.88222222222224,chamise,124.0
los_robles_thousand_oaks,2017-05-01,34.17166666666667,-118.88222222222224,chamise,109.0
los_robles_thousand_oaks,2017-06-01,34.17166666666667,-118.88222222222224,chamise,104.0
los_robles_thousand_oaks,2017-07-15,34.17166666666667,-118.88222222222224,chamise,95.0
los_robles_thousand_oaks,2017-08-01,34.17166666666667,-118.88222222222224,chamise,83.0
los_robles_thousand_oaks,2017-08-14,34.17166666666667,-118.88222222222224,chamise,79.0
los_robles_thousand_oaks,2017-08-29,34.17166666666667,-118.88222222222224,chamise,76.0
los_robles_thousand_oaks,2017-09-14,34.17166666666667,-118.88222222222224,chamise,69.0
los_robles_thousand_oaks,2017-10-01,34.17166666666667,-118.88222222222224,chamise,70.0
los_robles_thousand_oaks,2017-10-12,34.17166666666667,-118.88222222222224,chamise,62.0
los_robles_thousand_oaks,2017-11-14,34.17166666666667,-118.88222222222224,chamise,64.0
los_robles_thousand_oaks,2018-01-01,34.17166666666667,-118.88222222222224,chamise,58.0
los_robles_thousand_oaks,2018-01-15,34.17166666666667,-118.88222222222224,chamise,58.0
los_robles_thousand_oaks,2018-02-01,34.17166666666667,-118.88222222222224,chamise,72.0
los_robles_thousand_oaks,2018-02-15,34.17166666666667,-118.88222222222224,chamise,70.0
los_robles_thousand_oaks,2018-03-01,34.17166666666667,-118.88222222222224,chamise,78.0
los_robles_thousand_oaks,2018-03-15,34.17166666666667,-118.88222222222224,chamise,88.0
los_robles_thousand_oaks,2018-04-01,34.17166666666667,-118.88222222222224,chamise,99.0
los_robles_thousand_oaks,2018-04-15,34.17166666666667,-118.88222222222224,chamise,130.0
los_robles_thousand_oaks,2018-05-01,34.17166666666667,-118.88222222222224,chamise,127.0
los_robles_thousand_oaks,2018-05-15,34.17166666666667,-118.88222222222224,chamise,109.0
los_robles_thousand_oaks,2018-06-01,34.17166666666667,-118.88222222222224,chamise,95.0
los_robles_thousand_oaks,2018-06-15,34.17166666666667,-118.88222222222224,chamise,83.0
los_robles_thousand_oaks,2018-07-01,34.17166666666667,-118.88222222222224,chamise,65.0
los_robles_thousand_oaks,2018-07-15,34.17166666666667,-118.88222222222224,chamise,68.0
los_robles_thousand_oaks,2018-08-01,34.17166666666667,-118.88222222222224,chamise,55.0
los_robles_thousand_oaks,2018-08-15,34.17166666666667,-118.88222222222224,chamise,55.0
los_robles_thousand_oaks,2018-09-05,34.17166666666667,-118.88222222222224,chamise,55.0
los_robles_thousand_oaks,2018-09-13,34.17166666666667,-118.88222222222224,chamise,55.0
los_robles_thousand_oaks,2018-10-01,34.17166666666667,-118.88222222222224,chamise,55.0
los_robles_thousand_oaks,2018-10-15,34.17166666666667,-118.88222222222224,chamise,48.0
los_robles_thousand_oaks,2018-11-01,34.17166666666667,-118.88222222222224,chamise,56.0
los_robles_thousand_oaks,2018-11-15,34.17166666666667,-118.88222222222224,chamise,59.0
los_robles_thousand_oaks,2018-12-01,34.17166666666667,-118.88222222222224,chamise,64.0
los_robles_thousand_oaks,2018-12-15,34.17166666666667,-118.88222222222224,chamise,65.0
los_robles_thousand_oaks,2019-01-01,34.17166666666667,-118.88222222222224,chamise,69.0
los_robles_thousand_oaks,2019-01-15,34.17166666666667,-118.88222222222224,chamise,85.0
los_robles_thousand_oaks,2019-02-01,34.17166666666667,-118.88222222222224,chamise,96.0
los_robles_thousand_oaks,2019-02-15,34.17166666666667,-118.88222222222224,chamise,107.0
los_robles_thousand_oaks,2019-03-01,34.17166666666667,-118.88222222222224,chamise,118.0
los_robles_thousand_oaks,2019-03-15,34.17166666666667,-118.88222222222224,chamise,130.0
los_robles_thousand_oaks,2019-04-01,34.17166666666667,-118.88222222222224,chamise,132.0
los_robles_thousand_oaks,2019-04-15,34.17166666666667,-118.88222222222224,chamise,93.0
los_robles_thousand_oaks,2019-05-01,34.17166666666667,-118.88222222222224,chamise,92.0
los_robles_thousand_oaks,2019-05-15,34.17166666666667,-118.88222222222224,chamise,90.0
los_robles_thousand_oaks,2019-06-01,34.17166666666667,-118.88222222222224,chamise,88.0
los_robles_thousand_oaks,2019-06-15,34.17166666666667,-118.88222222222224,chamise,86.0
oak_flat,2012-05-01,34.47138888888889,-118.91083333333331,chamise_old_growth,94.0
oak_flat,2012-05-01,34.47138888888889,-118.91083333333331,chamise,132.0
oak_flat,2012-05-15,34.47138888888889,-118.91083333333331,chamise_old_growth,93.0
oak_flat,2012-05-15,34.47138888888889,-118.91083333333331,chamise,190.0
oak_flat,2012-06-01,34.47138888888889,-118.91083333333331,chamise_old_growth,76.0
oak_flat,2012-06-01,34.47138888888889,-118.91083333333331,chamise,136.0
oak_flat,2012-06-15,34.47138888888889,-118.91083333333331,chamise_old_growth,71.0
oak_flat,2012-06-15,34.47138888888889,-118.91083333333331,chamise,86.0
oak_flat,2012-07-01,34.47138888888889,-118.91083333333331,chamise_old_growth,65.0
oak_flat,2012-07-01,34.47138888888889,-118.91083333333331,chamise,80.0
oak_flat,2012-07-15,34.47138888888889,-118.91083333333331,chamise_old_growth,58.0
oak_flat,2012-07-15,34.47138888888889,-118.91083333333331,chamise,78.0
oak_flat,2012-08-01,34.47138888888889,-118.91083333333331,chamise_old_growth,58.0
oak_flat,2012-08-01,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2012-08-15,34.47138888888889,-118.91083333333331,chamise_old_growth,54.0
oak_flat,2012-08-15,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2012-09-01,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2012-09-01,34.47138888888889,-118.91083333333331,chamise,55.0
oak_flat,2013-02-01,34.47138888888889,-118.91083333333331,chamise_old_growth,70.0
oak_flat,2013-02-01,34.47138888888889,-118.91083333333331,chamise,93.0
oak_flat,2013-02-15,34.47138888888889,-118.91083333333331,chamise_old_growth,76.0
oak_flat,2013-02-15,34.47138888888889,-118.91083333333331,chamise,99.0
oak_flat,2013-03-15,34.47138888888889,-118.91083333333331,chamise_old_growth,74.0
oak_flat,2013-03-15,34.47138888888889,-118.91083333333331,chamise,111.0
oak_flat,2013-04-15,34.47138888888889,-118.91083333333331,chamise_old_growth,81.0
oak_flat,2013-04-15,34.47138888888889,-118.91083333333331,chamise,103.0
oak_flat,2013-06-01,34.47138888888889,-118.91083333333331,chamise_old_growth,54.0
oak_flat,2013-06-01,34.47138888888889,-118.91083333333331,chamise,58.0
oak_flat,2013-06-14,34.47138888888889,-118.91083333333331,chamise_old_growth,61.0
oak_flat,2013-06-14,34.47138888888889,-118.91083333333331,chamise,56.0
oak_flat,2013-06-15,34.47138888888889,-118.91083333333331,chamise_old_growth,56.0
oak_flat,2013-06-15,34.47138888888889,-118.91083333333331,chamise,61.0
oak_flat,2013-07-01,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2013-07-01,34.47138888888889,-118.91083333333331,chamise,56.0
oak_flat,2013-07-15,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2013-07-15,34.47138888888889,-118.91083333333331,chamise,56.0
oak_flat,2013-08-01,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2013-08-01,34.47138888888889,-118.91083333333331,chamise,50.0
oak_flat,2013-08-15,34.47138888888889,-118.91083333333331,chamise_old_growth,48.0
oak_flat,2013-08-15,34.47138888888889,-118.91083333333331,chamise,53.0
oak_flat,2013-09-01,34.47138888888889,-118.91083333333331,chamise_old_growth,46.0
oak_flat,2013-09-01,34.47138888888889,-118.91083333333331,chamise,52.0
oak_flat,2013-10-01,34.47138888888889,-118.91083333333331,chamise_old_growth,48.0
oak_flat,2013-10-01,34.47138888888889,-118.91083333333331,chamise,48.0
oak_flat,2013-10-15,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2013-10-15,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2013-11-01,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2013-11-01,34.47138888888889,-118.91083333333331,chamise,53.0
oak_flat,2013-11-15,34.47138888888889,-118.91083333333331,chamise_old_growth,50.0
oak_flat,2013-11-15,34.47138888888889,-118.91083333333331,chamise,52.0
oak_flat,2013-12-01,34.47138888888889,-118.91083333333331,chamise_old_growth,58.0
oak_flat,2013-12-01,34.47138888888889,-118.91083333333331,chamise,61.0
oak_flat,2013-12-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2013-12-15,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2014-01-05,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2014-01-05,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2014-01-15,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2014-01-15,34.47138888888889,-118.91083333333331,chamise,50.0
oak_flat,2014-01-29,34.47138888888889,-118.91083333333331,chamise_old_growth,45.0
oak_flat,2014-01-29,34.47138888888889,-118.91083333333331,chamise,52.0
oak_flat,2014-02-15,34.47138888888889,-118.91083333333331,chamise_old_growth,50.0
oak_flat,2014-02-15,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2014-03-01,34.47138888888889,-118.91083333333331,chamise_old_growth,55.0
oak_flat,2014-03-01,34.47138888888889,-118.91083333333331,chamise,58.0
oak_flat,2014-03-15,34.47138888888889,-118.91083333333331,chamise_old_growth,67.0
oak_flat,2014-03-15,34.47138888888889,-118.91083333333331,chamise,72.0
oak_flat,2014-03-29,34.47138888888889,-118.91083333333331,chamise_old_growth,100.0
oak_flat,2014-03-29,34.47138888888889,-118.91083333333331,chamise,105.0
oak_flat,2014-04-15,34.47138888888889,-118.91083333333331,chamise_old_growth,160.0
oak_flat,2014-04-15,34.47138888888889,-118.91083333333331,chamise,91.0
oak_flat,2014-04-30,34.47138888888889,-118.91083333333331,chamise_old_growth,81.0
oak_flat,2014-04-30,34.47138888888889,-118.91083333333331,chamise,148.0
oak_flat,2014-05-16,34.47138888888889,-118.91083333333331,chamise_old_growth,74.0
oak_flat,2014-05-16,34.47138888888889,-118.91083333333331,chamise,102.0
oak_flat,2014-05-31,34.47138888888889,-118.91083333333331,chamise_old_growth,78.0
oak_flat,2014-05-31,34.47138888888889,-118.91083333333331,chamise,90.0
oak_flat,2014-06-15,34.47138888888889,-118.91083333333331,chamise_old_growth,66.0
oak_flat,2014-06-15,34.47138888888889,-118.91083333333331,chamise,76.0
oak_flat,2014-06-30,34.47138888888889,-118.91083333333331,chamise_old_growth,61.0
oak_flat,2014-06-30,34.47138888888889,-118.91083333333331,chamise,80.0
oak_flat,2014-07-15,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2014-07-15,34.47138888888889,-118.91083333333331,chamise,65.0
oak_flat,2014-08-01,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2014-08-01,34.47138888888889,-118.91083333333331,chamise,61.0
oak_flat,2014-08-15,34.47138888888889,-118.91083333333331,chamise_old_growth,47.0
oak_flat,2014-08-15,34.47138888888889,-118.91083333333331,chamise,60.0
oak_flat,2014-09-01,34.47138888888889,-118.91083333333331,chamise_old_growth,55.0
oak_flat,2014-09-01,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2014-09-15,34.47138888888889,-118.91083333333331,chamise_old_growth,49.0
oak_flat,2014-09-15,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2014-10-01,34.47138888888889,-118.91083333333331,chamise_old_growth,45.0
oak_flat,2014-10-01,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2014-10-15,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2014-10-15,34.47138888888889,-118.91083333333331,chamise,53.0
oak_flat,2014-11-01,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2014-11-01,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2014-11-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2014-11-15,34.47138888888889,-118.91083333333331,chamise,61.0
oak_flat,2014-12-15,34.47138888888889,-118.91083333333331,chamise_old_growth,72.0
oak_flat,2014-12-15,34.47138888888889,-118.91083333333331,chamise,75.0
oak_flat,2015-01-15,34.47138888888889,-118.91083333333331,chamise_old_growth,79.0
oak_flat,2015-01-15,34.47138888888889,-118.91083333333331,chamise,102.0
oak_flat,2015-02-01,34.47138888888889,-118.91083333333331,chamise_old_growth,90.0
oak_flat,2015-02-01,34.47138888888889,-118.91083333333331,chamise,143.0
oak_flat,2015-03-29,34.47138888888889,-118.91083333333331,chamise_old_growth,75.0
oak_flat,2015-03-29,34.47138888888889,-118.91083333333331,chamise,100.0
oak_flat,2015-05-01,34.47138888888889,-118.91083333333331,chamise_old_growth,63.0
oak_flat,2015-05-01,34.47138888888889,-118.91083333333331,chamise,73.0
oak_flat,2015-05-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2015-05-15,34.47138888888889,-118.91083333333331,chamise,67.0
oak_flat,2015-05-31,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2015-05-31,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2015-06-14,34.47138888888889,-118.91083333333331,chamise_old_growth,61.0
oak_flat,2015-06-14,34.47138888888889,-118.91083333333331,chamise,64.0
oak_flat,2015-06-29,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2015-06-29,34.47138888888889,-118.91083333333331,chamise,60.0
oak_flat,2015-07-15,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2015-07-15,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2015-08-13,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2015-08-13,34.47138888888889,-118.91083333333331,chamise,67.0
oak_flat,2015-09-01,34.47138888888889,-118.91083333333331,chamise_old_growth,56.0
oak_flat,2015-09-01,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2015-09-15,34.47138888888889,-118.91083333333331,chamise_old_growth,57.0
oak_flat,2015-09-15,34.47138888888889,-118.91083333333331,chamise,63.0
oak_flat,2015-10-02,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2015-10-02,34.47138888888889,-118.91083333333331,chamise,67.0
oak_flat,2015-10-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2015-10-15,34.47138888888889,-118.91083333333331,chamise,69.0
oak_flat,2015-11-01,34.47138888888889,-118.91083333333331,chamise_old_growth,55.0
oak_flat,2015-11-01,34.47138888888889,-118.91083333333331,chamise,60.0
oak_flat,2015-11-15,34.47138888888889,-118.91083333333331,chamise_old_growth,56.0
oak_flat,2015-11-15,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2016-01-15,34.47138888888889,-118.91083333333331,chamise_old_growth,70.0
oak_flat,2016-01-15,34.47138888888889,-118.91083333333331,chamise,71.0
oak_flat,2016-01-30,34.47138888888889,-118.91083333333331,chamise_old_growth,75.0
oak_flat,2016-01-30,34.47138888888889,-118.91083333333331,chamise,80.0
oak_flat,2016-02-25,34.47138888888889,-118.91083333333331,chamise_old_growth,95.0
oak_flat,2016-02-25,34.47138888888889,-118.91083333333331,chamise,232.0
oak_flat,2016-04-05,34.47138888888889,-118.91083333333331,chamise_old_growth,72.0
oak_flat,2016-04-05,34.47138888888889,-118.91083333333331,chamise,116.0
oak_flat,2016-04-30,34.47138888888889,-118.91083333333331,chamise_old_growth,77.0
oak_flat,2016-04-30,34.47138888888889,-118.91083333333331,chamise,87.0
oak_flat,2016-06-01,34.47138888888889,-118.91083333333331,chamise_old_growth,64.0
oak_flat,2016-06-01,34.47138888888889,-118.91083333333331,chamise,77.0
oak_flat,2016-06-15,34.47138888888889,-118.91083333333331,chamise_old_growth,64.0
oak_flat,2016-06-15,34.47138888888889,-118.91083333333331,chamise,73.0
oak_flat,2016-07-01,34.47138888888889,-118.91083333333331,chamise_old_growth,54.0
oak_flat,2016-07-01,34.47138888888889,-118.91083333333331,chamise,68.0
oak_flat,2016-07-31,34.47138888888889,-118.91083333333331,chamise_old_growth,47.0
oak_flat,2016-07-31,34.47138888888889,-118.91083333333331,chamise,59.0
oak_flat,2016-08-13,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2016-08-13,34.47138888888889,-118.91083333333331,chamise,58.0
oak_flat,2016-08-28,34.47138888888889,-118.91083333333331,chamise_old_growth,61.0
oak_flat,2016-08-28,34.47138888888889,-118.91083333333331,chamise,71.0
oak_flat,2016-09-15,34.47138888888889,-118.91083333333331,chamise_old_growth,50.0
oak_flat,2016-09-15,34.47138888888889,-118.91083333333331,chamise,56.0
oak_flat,2016-10-01,34.47138888888889,-118.91083333333331,chamise_old_growth,48.0
oak_flat,2016-10-01,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2016-11-05,34.47138888888889,-118.91083333333331,chamise_old_growth,63.0
oak_flat,2016-11-05,34.47138888888889,-118.91083333333331,chamise,62.0
oak_flat,2016-11-12,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2016-11-12,34.47138888888889,-118.91083333333331,chamise,64.0
oak_flat,2016-12-01,34.47138888888889,-118.91083333333331,chamise_old_growth,62.0
oak_flat,2016-12-01,34.47138888888889,-118.91083333333331,chamise,63.0
oak_flat,2017-01-01,34.47138888888889,-118.91083333333331,chamise_old_growth,67.0
oak_flat,2017-01-01,34.47138888888889,-118.91083333333331,chamise,78.0
oak_flat,2017-01-28,34.47138888888889,-118.91083333333331,chamise_old_growth,70.0
oak_flat,2017-01-28,34.47138888888889,-118.91083333333331,chamise,93.0
oak_flat,2017-03-01,34.47138888888889,-118.91083333333331,chamise_old_growth,79.0
oak_flat,2017-03-01,34.47138888888889,-118.91083333333331,chamise,126.0
oak_flat,2017-04-01,34.47138888888889,-118.91083333333331,chamise_old_growth,77.0
oak_flat,2017-04-01,34.47138888888889,-118.91083333333331,chamise,122.0
oak_flat,2017-04-29,34.47138888888889,-118.91083333333331,chamise_old_growth,72.0
oak_flat,2017-04-29,34.47138888888889,-118.91083333333331,chamise,119.0
oak_flat,2017-06-16,34.47138888888889,-118.91083333333331,chamise_old_growth,67.0
oak_flat,2017-06-16,34.47138888888889,-118.91083333333331,chamise,94.0
oak_flat,2017-06-29,34.47138888888889,-118.91083333333331,chamise_old_growth,77.0
oak_flat,2017-06-29,34.47138888888889,-118.91083333333331,chamise,94.0
oak_flat,2017-07-29,34.47138888888889,-118.91083333333331,chamise_old_growth,63.0
oak_flat,2017-07-29,34.47138888888889,-118.91083333333331,chamise,81.0
oak_flat,2017-09-16,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2017-09-16,34.47138888888889,-118.91083333333331,chamise,70.0
oak_flat,2017-10-01,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2017-10-01,34.47138888888889,-118.91083333333331,chamise,67.0
oak_flat,2017-10-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2017-10-15,34.47138888888889,-118.91083333333331,chamise,63.0
oak_flat,2017-11-01,34.47138888888889,-118.91083333333331,chamise_old_growth,56.0
oak_flat,2017-11-01,34.47138888888889,-118.91083333333331,chamise,65.0
oak_flat,2017-11-15,34.47138888888889,-118.91083333333331,chamise_old_growth,60.0
oak_flat,2017-11-15,34.47138888888889,-118.91083333333331,chamise,66.0
oak_flat,2017-12-01,34.47138888888889,-118.91083333333331,chamise_old_growth,57.0
oak_flat,2017-12-01,34.47138888888889,-118.91083333333331,chamise,60.0
oak_flat,2017-12-15,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2017-12-15,34.47138888888889,-118.91083333333331,chamise,61.0
oak_flat,2018-01-27,34.47138888888889,-118.91083333333331,chamise_old_growth,81.0
oak_flat,2018-01-27,34.47138888888889,-118.91083333333331,chamise,81.0
oak_flat,2018-03-06,34.47138888888889,-118.91083333333331,chamise_old_growth,66.0
oak_flat,2018-03-06,34.47138888888889,-118.91083333333331,chamise,75.0
oak_flat,2018-05-30,34.47138888888889,-118.91083333333331,chamise_old_growth,68.0
oak_flat,2018-05-30,34.47138888888889,-118.91083333333331,chamise,101.0
oak_flat,2018-06-13,34.47138888888889,-118.91083333333331,chamise_old_growth,67.0
oak_flat,2018-06-13,34.47138888888889,-118.91083333333331,chamise,102.0
oak_flat,2018-07-15,34.47138888888889,-118.91083333333331,chamise_old_growth,59.0
oak_flat,2018-07-15,34.47138888888889,-118.91083333333331,chamise,72.0
oak_flat,2018-07-30,34.47138888888889,-118.91083333333331,chamise_old_growth,57.0
oak_flat,2018-07-30,34.47138888888889,-118.91083333333331,chamise,65.0
oak_flat,2018-09-15,34.47138888888889,-118.91083333333331,chamise_old_growth,49.0
oak_flat,2018-09-15,34.47138888888889,-118.91083333333331,chamise,56.0
oak_flat,2018-09-30,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2018-09-30,34.47138888888889,-118.91083333333331,chamise,57.0
oak_flat,2018-10-12,34.47138888888889,-118.91083333333331,chamise_old_growth,53.0
oak_flat,2018-10-12,34.47138888888889,-118.91083333333331,chamise,55.0
oak_flat,2018-10-27,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2018-10-27,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2018-11-01,34.47138888888889,-118.91083333333331,chamise_old_growth,52.0
oak_flat,2018-11-01,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2018-11-16,34.47138888888889,-118.91083333333331,chamise_old_growth,51.0
oak_flat,2018-11-16,34.47138888888889,-118.91083333333331,chamise,54.0
oak_flat,2018-12-01,34.47138888888889,-118.91083333333331,chamise_old_growth,55.0
oak_flat,2018-12-01,34.47138888888889,-118.91083333333331,chamise,60.0
oak_flat,2019-04-02,34.47138888888889,-118.91083333333331,chamise_old_growth,87.0
oak_flat,2019-04-02,34.47138888888889,-118.91083333333331,chamise,170.0
oak_flat,2019-04-25,34.47138888888889,-118.91083333333331,chamise_old_growth,87.0
oak_flat,2019-04-25,34.47138888888889,-118.91083333333331,chamise,179.0
oak_flat,2019-05-29,34.47138888888889,-118.91083333333331,chamise_old_growth,83.0
oak_flat,2019-05-29,34.47138888888889,-118.91083333333331,chamise,159.0
oak_flat,2019-06-16,34.47138888888889,-118.91083333333331,chamise_old_growth,87.0
oak_flat,2019-06-16,34.47138888888889,-118.91083333333331,chamise,153.0
oak_flat,2019-06-29,34.47138888888889,-118.91083333333331,chamise_old_growth,82.0
oak_flat,2019-06-29,34.47138888888889,-118.91083333333331,chamise,107.0
parkhill,2006-05-01,35.41,-120.54222222222221,chamise_old_growth,102.0
parkhill,2006-05-01,35.41,-120.54222222222221,sage_black,201.0
parkhill,2006-05-01,35.41,-120.54222222222221,chamise,174.0
parkhill,2006-06-01,35.41,-120.54222222222221,chamise_old_growth,91.0
parkhill,2006-06-01,35.41,-120.54222222222221,sage_black,215.0
parkhill,2006-06-01,35.41,-120.54222222222221,chamise,130.0
parkhill,2006-06-27,35.41,-120.54222222222221,chamise_old_growth,81.0
parkhill,2006-06-27,35.41,-120.54222222222221,sage_black,137.0
parkhill,2006-06-27,35.41,-120.54222222222221,chamise,101.0
parkhill,2006-07-31,35.41,-120.54222222222221,chamise_old_growth,63.0
parkhill,2006-07-31,35.41,-120.54222222222221,sage_black,90.0
parkhill,2006-07-31,35.41,-120.54222222222221,chamise,73.0
parkhill,2006-08-29,35.41,-120.54222222222221,chamise_old_growth,59.0
parkhill,2006-08-29,35.41,-120.54222222222221,sage_black,76.0
parkhill,2006-08-29,35.41,-120.54222222222221,chamise,65.0
parkhill,2006-09-27,35.41,-120.54222222222221,chamise_old_growth,58.0
parkhill,2006-09-27,35.41,-120.54222222222221,sage_black,71.0
parkhill,2006-09-27,35.41,-120.54222222222221,chamise,62.0
parkhill,2006-11-08,35.41,-120.54222222222221,chamise_old_growth,63.0
parkhill,2006-11-08,35.41,-120.54222222222221,sage_black,71.0
parkhill,2006-11-08,35.41,-120.54222222222221,chamise,61.0
parkhill,2007-01-10,35.41,-120.54222222222221,chamise_old_growth,55.0
parkhill,2007-01-10,35.41,-120.54222222222221,sage_black,119.0
parkhill,2007-01-10,35.41,-120.54222222222221,chamise,73.0
parkhill,2007-05-01,35.41,-120.54222222222221,chamise_old_growth,74.0
parkhill,2007-05-01,35.41,-120.54222222222221,sage_black,129.0
parkhill,2007-05-01,35.41,-120.54222222222221,chamise,114.0
parkhill,2007-05-30,35.41,-120.54222222222221,chamise_old_growth,65.0
parkhill,2007-05-30,35.41,-120.54222222222221,sage_black,89.0
parkhill,2007-05-30,35.41,-120.54222222222221,chamise,77.0
parkhill,2007-07-30,35.41,-120.54222222222221,chamise_old_growth,53.0
parkhill,2007-07-30,35.41,-120.54222222222221,sage_black,54.0
parkhill,2007-07-30,35.41,-120.54222222222221,chamise,58.0
parkhill,2007-09-12,35.41,-120.54222222222221,chamise_old_growth,53.0
parkhill,2007-09-12,35.41,-120.54222222222221,sage_black,50.0
parkhill,2007-09-12,35.41,-120.54222222222221,chamise,54.0
parkhill,2007-10-02,35.41,-120.54222222222221,chamise_old_growth,53.0
parkhill,2007-10-02,35.41,-120.54222222222221,sage_black,51.0
