OBJECTID,SRA,FHSZ,FHSZ_Description,Shape__Area,Shape__Length
131,LRA,-3,NonWildland,39359699.9993896,76499.9999999832
132,LRA,-3,NonWildland,2643459.74052429,6504.51751185621
133,LRA,-3,NonWildland,2631741.40426636,6489.59084650077
134,LRA,-3,NonWildland,2613503.4433136,6466.77678572318
135,LRA,-3,NonWildland,185106.038116455,3050.83874972625
136,LRA,-3,NonWildland,2594840.63652039,6443.42801619916
137,LRA,-3,NonWildland,73668.7845001221,2169.44467307101
138,LRA,-3,NonWildland,3178612.88577271,18078.7317293228
139,LRA,-3,NonWildland,870299.999969482,5340.00000000931
140,LRA,-3,NonWildland,1302300,9720.00000001118
141,LRA,-3,NonWildland,2411100,12719.9999999832
142,LRA,-3,NonWildland,57830.9705505371,1028.11331806608
143,LRA,-3,NonWildland,2619887.75761414,6475.11706322599
144,LRA,-3,NonWildland,2614714.44985962,6468.03214474039
145,LRA,-3,NonWildland,424799.999969482,3480.00000001118
146,LRA,-3,NonWildland,814500,6059.9999999851
147,LRA,-3,NonWildland,130500.000030518,2519.99999998324
148,LRA,-3,NonWildland,3689705.20318604,13732.0791553985
149,LRA,-3,NonWildland,140462.03086853,2945.62050960647
150,LRA,-3,NonWildland,149953.288864136,2301.95563653184
151,LRA,-3,NonWildland,2316236144.60773,843134.932913222
152,LRA,-3,NonWildland,13932988.1726913,22785.8262944285
153,LRA,-3,NonWildland,137621.168762207,1654.71121907951
154,LRA,-3,NonWildland,87138.8496856689,1653.7593964918
155,LRA,-3,NonWildland,158186.790023804,2708.85549065108
156,LRA,-3,NonWildland,212211.704269409,2094.89487315316
157,LRA,-3,NonWildland,523257.825088501,4615.68573501234
158,LRA,-3,NonWildland,128700,2100.0000000149
159,LRA,-3,NonWildland,176960.074050903,2322.00303476317
160,LRA,-3,NonWildland,169200,2220.00000000373
161,LRA,-3,NonWildland,2714426.68507385,8511.55507891876
162,LRA,-3,NonWildland,116335.137374878,1917.88274965377
163,LRA,-3,NonWildland,477695.411621094,3877.44218377945
164,LRA,-3,NonWildland,3135123.27337646,12292.6977901203
165,LRA,-3,NonWildland,378498.749481201,3650.38317587876
166,LRA,-3,NonWildland,2906324.0811615,7815.37788952842
167,LRA,-3,NonWildland,420.477973937988,86.8088108053899
168,LRA,-3,NonWildland,101699.999938965,1859.99999999627
169,LRA,-3,NonWildland,3660300.00007629,12840.0000000019
170,LRA,-3,NonWildland,340787.699981689,4890.41313515395
171,LRA,-3,NonWildland,86400,3059.99999999441
172,LRA,-3,NonWildland,74024.8650360107,1494.03032608507
173,LRA,-3,NonWildland,292500,2460.00000002421
174,LRA,-3,NonWildland,416956.131118774,3787.33322506617
175,LRA,-3,NonWildland,3110.06648254395,276.045045779764
176,LRA,-3,NonWildland,127819.813980103,2103.36300369053
177,LRA,-3,NonWildland,1079395.79711914,8386.45415000732
178,LRA,-3,NonWildland,800758.28477478,5440.97760882528
179,LRA,-3,NonWildland,129930.054473877,2034.10828020035
180,LRA,-3,NonWildland,269479.867492676,2942.27495449505
181,LRA,-3,NonWildland,0.0321807861328125,5.47740553458824
182,LRA,-3,NonWildland,0.028533935546875,4.85837829576593
183,LRA,-3,NonWildland,0.0271453857421875,4.58504940825277
184,LRA,-3,NonWildland,0.031585693359375,5.03376922099399
185,LRA,-3,NonWildland,0.014923095703125,4.21895490657878
186,LRA,-3,NonWildland,0.026092529296875,6.67489013381137
187,LRA,-3,NonWildland,89999.9999694824,1919.99999999441
188,LRA,-3,NonWildland,134541.869995117,2021.2551042999
189,LRA,-3,NonWildland,531879.428833008,5024.80684196595
190,LRA,-3,NonWildland,106858.924453735,2264.01684777676
191,LRA,-3,NonWildland,408292.044342041,5494.93400634551
192,LRA,-3,NonWildland,2608657.60343933,6460.43715103565
193,LRA,-3,NonWildland,222323.567810059,2216.6245813352
194,LRA,-3,NonWildland,56800.6492462158,1703.40539022003
195,LRA,-3,NonWildland,163323.694091797,1616.58908823834
196,LRA,-3,NonWildland,444.310516357422,83.6136420173591
197,LRA,-3,NonWildland,185441.417022705,2538.52529019181
198,LRA,-3,NonWildland,308521.369369507,4000.93295662914
199,LRA,-3,NonWildland,81899.9998474121,1919.99999998696
200,LRA,-3,NonWildland,781940.28036499,9925.53385132825
201,LRA,-3,NonWildland,486853.272079468,4349.70108816124
202,LRA,-3,NonWildland,2598975.53149414,6448.48646033577
203,LRA,-3,NonWildland,1566074.53425598,6518.10601658295
204,LRA,-3,NonWildland,2070751.10900879,5793.73366776208
205,LRA,-3,NonWildland,92150.1837768555,1377.67886530877
206,LRA,-3,NonWildland,95400,2400.00000000186
207,LRA,-3,NonWildland,108900,2220.00000001118
208,LRA,-3,NonWildland,362670.169563293,3480.63056083982
209,LRA,-3,NonWildland,3203999.99995422,14700.000000013
210,LRA,-3,NonWildland,2619629.42901611,7831.8595726841
211,LRA,-3,NonWildland,291600,2999.99999999814
212,LRA,-3,NonWildland,37452.8533325195,1091.4139993115
213,LRA,-3,NonWildland,81900,1680.00000000373
214,LRA,-3,NonWildland,434700,4619.99999999814
215,LRA,-3,NonWildland,1800,180.000000011176
216,LRA,-3,NonWildland,1056147.51054382,6272.27639736726
217,LRA,-3,NonWildland,207900,2700
218,LRA,-3,NonWildland,549000,3719.99999999814
219,LRA,-3,NonWildland,252703.415176392,2283.87976047213
220,LRA,-3,NonWildland,717300,3900
221,LRA,-3,NonWildland,11255801.4818115,32106.6602409393
222,LRA,-3,NonWildland,169200,3779.99999999441
223,LRA,-3,NonWildland,108415745.476807,149671.793821027
224,LRA,-3,NonWildland,456299.999938965,5040.00000001118
225,LRA,-3,NonWildland,2163599.99996948,17580.0000000242
226,LRA,-3,NonWildland,836999.999969482,4919.99999999814
227,LRA,-3,NonWildland,953099.99987793,7739.99999999069
228,LRA,-3,NonWildland,116100.000061035,2339.99999999814
229,LRA,-3,NonWildland,263700,2280.00000000745
230,LRA,-3,NonWildland,842399.999908447,9659.99999999814
231,LRA,-3,NonWildland,820679.102371216,5392.65980435829
232,LRA,-3,NonWildland,2136437.64958191,8995.78037178975
233,LRA,-3,NonWildland,127800,3599.99999999627
234,LRA,-3,NonWildland,439.787544250488,105.402138243341
235,LRA,-3,NonWildland,0.0114059448242188,0.837925919898335
236,LRA,-3,NonWildland,503788.454879761,4506.93794408014
237,LRA,-3,NonWildland,121627.372543335,2438.04746672689
238,LRA,-3,NonWildland,92700.0000305176,2519.99999998696
239,LRA,-3,NonWildland,257400,2220
240,LRA,-3,NonWildland,81537.9869689941,1520.16363713518
241,LRA,-3,NonWildland,129076.515487671,1951.78655084404
242,LRA,-3,NonWildland,22527812.7040863,42374.0659031199
243,LRA,-3,NonWildland,123300.181442261,2057.4491311684
244,LRA,-3,NonWildland,61907.1149902344,1451.92997737901
245,LRA,-3,NonWildland,68892.0483398438,1871.96981104327
246,LRA,-3,NonWildland,281532.291053772,3785.59499601301
247,LRA,-3,NonWildland,116078.042236328,2243.42866156952
248,LRA,-3,NonWildland,1137784.69313049,8911.57538763446
249,LRA,-3,NonWildland,70110.8032531738,1396.14286372907
250,LRA,-3,NonWildland,93817.5866699219,2832.44425415588
251,LRA,-3,NonWildland,168735.017974854,2332.36382045743
252,LRA,-3,NonWildland,575761.449920654,4012.89964691958
253,LRA,-3,NonWildland,410.281478881836,94.9452656757638
254,LRA,-3,NonWildland,448.948280334473,108.627372235418
255,LRA,-3,NonWildland,21.196662902832,34.0515495706472
256,LRA,-3,NonWildland,185.917770385742,74.0449743693426
257,LRA,-3,NonWildland,809.413520812988,112.458375311833
258,LRA,-3,NonWildland,1612.08795928955,169.87099404867
259,LRA,-3,NonWildland,1597.21559906006,168.666327022101
260,LRA,-3,NonWildland,49201.4092559814,1891.40169206532
261,LRA,-3,NonWildland,1434.98664093018,166.732581347536
262,LRA,-3,NonWildland,613.338806152344,141.73507795327
263,LRA,-3,NonWildland,681.979110717773,110.297753966542
264,LRA,-3,NonWildland,431.464706420898,134.622523539576
265,LRA,-3,NonWildland,900,120.000000009313
266,LRA,-3,NonWildland,183517.011474609,2712.32000278213
267,LRA,-3,NonWildland,900,120.000000001863
268,LRA,-3,NonWildland,20.4392547607422,31.6444710237361
269,LRA,-3,NonWildland,207.821517944336,72.9605647502337
270,LRA,-3,NonWildland,381.209350585938,98.815433482839
271,LRA,-3,NonWildland,7.59069061279297,13.8860045160854
272,LRA,-3,NonWildland,435.593322753906,92.8883202665492
273,LRA,-3,NonWildland,68.9188690185547,42.0157598004863
274,LRA,-3,NonWildland,134.872528076172,59.4041017866899
275,LRA,-3,NonWildland,179.837554931641,67.8707795269011
276,LRA,-3,NonWildland,68.6134414672852,41.736535517071
277,LRA,-3,NonWildland,342.950386047363,93.7256482649983
278,LRA,-3,NonWildland,107.893127441406,47.388345965992
279,LRA,-3,NonWildland,37.1391067504883,29.7299364977583
280,LRA,-3,NonWildland,458.376358032227,107.180729243195
281,LRA,-3,NonWildland,36.8550643920898,29.4902516153617
282,LRA,-3,NonWildland,135.265411376953,58.2235185407652
283,LRA,-3,NonWildland,76.609489440918,42.2683854659332
284,LRA,-3,NonWildland,350.828094482422,93.7677651909468
285,LRA,-3,NonWildland,80.1184692382813,44.8097165434458
286,LRA,-3,NonWildland,243.25260925293,79.5798319707266
287,LRA,-3,NonWildland,217.537666320801,74.9604734860207
288,LRA,-3,NonWildland,377.609786987305,105.273175451435
289,LRA,-3,NonWildland,3685500,11760
290,LRA,-3,NonWildland,368664.603240967,4984.521514378
291,LRA,-3,NonWildland,11148.8264846802,487.630003505612
292,LRA,-3,NonWildland,153142.117263794,2255.84130942181
293,LRA,-3,NonWildland,900,119.999999994412
294,LRA,-3,NonWildland,179010.365997314,2608.5283849201
295,LRA,-3,NonWildland,349748.795562744,4046.22080097886
296,LRA,-3,NonWildland,90691.5933074951,2155.4517685084
297,LRA,-3,NonWildland,140353.301467896,1648.89931316752
298,LRA,-3,NonWildland,225900,2639.9999999851
299,LRA,-3,NonWildland,192176.777572632,2505.06541899417
300,LRA,-3,NonWildland,900,119.999999988824
301,LRA,-3,NonWildland,474926.076904297,4715.45185724243
302,LRA,-3,NonWildland,626400,4560.00000001863
303,LRA,-3,NonWildland,612929.406951904,3255.20568548106
304,LRA,-3,NonWildland,159200.617530823,3287.30295465215
305,LRA,-3,NonWildland,567794.215881348,3124.92941577235
306,LRA,-3,NonWildland,221400.000030518,3059.99999999441
307,LRA,-3,NonWildland,1522287.14280701,10489.6211001455
308,LRA,-3,NonWildland,484205.067077637,2846.39846165406
309,LRA,-3,NonWildland,203516.042480469,2806.93133867099
310,LRA,-3,NonWildland,847929.745651245,5113.97860650117
311,LRA,-3,NonWildland,44775.3017044067,851.97386513393
312,LRA,-3,NonWildland,275847.26865387,3093.11009595668
313,LRA,-3,NonWildland,115200,1859.99999999627
314,LRA,-3,NonWildland,641700,5340.00000001676
315,LRA,-3,NonWildland,93672.1040725708,2163.91987970586
316,LRA,-3,NonWildland,311742.331939697,2751.32043370111
317,LRA,-3,NonWildland,171281.446502686,1655.65943536699
318,LRA,-3,NonWildland,552600,3300.00000000186
319,LRA,-3,NonWildland,90000,1620.00000000559
320,LRA,-3,NonWildland,2845969.49787903,11977.6859874991
321,LRA,-3,NonWildland,95630.8577423096,1498.03262880938
322,LRA,-3,NonWildland,174092.805709839,1670.76708702161
323,LRA,-3,NonWildland,27115.5883789063,814.019474273634
324,LRA,-3,NonWildland,88111.5719909668,1755.99591682801
325,LRA,-3,NonWildland,2071500.72843933,7618.10138610836
326,LRA,-3,NonWildland,161100,2099.99999999814
327,LRA,-3,NonWildland,242392.215927124,2038.70886859756
328,LRA,-3,NonWildland,296239.022598267,2395.33157139461
329,LRA,-3,NonWildland,344909.508056641,3221.13794376641
330,LRA,-3,NonWildland,99946.7293701172,2220.46971205803
331,LRA,-3,NonWildland,460132.596755981,2894.82807879047
332,LRA,-3,NonWildland,338400,3120.00000000373
333,LRA,-3,NonWildland,1250100.00021362,8879.99999999627
334,LRA,-3,NonWildland,359444.364425659,4468.1550967171
335,LRA,-3,NonWildland,3314845.43249512,14171.9810320493
336,LRA,-3,NonWildland,81900,1500.00000000745
337,LRA,-3,NonWildland,163800,1739.99999999814
338,LRA,-3,NonWildland,101232.957260132,1409.31392521278
339,LRA,-3,NonWildland,624727.210250854,5460.6197167653
340,LRA,-3,NonWildland,204952.748916626,3591.80283185165
341,LRA,-3,NonWildland,598225.982925415,5052.6634007267
342,LRA,-3,NonWildland,2331900,10199.9999999925
343,LRA,-3,NonWildland,3966.48808288574,250.410232788663
344,LRA,-3,NonWildland,386830979.022797,186249.745440229
345,LRA,-3,NonWildland,4580037.04734802,18542.0259445826
346,LRA,-3,NonWildland,1359.99014282227,174.77917270807
347,LRA,-3,NonWildland,1009.31578063965,505.640951772836
348,LRA,-3,NonWildland,40888.4268188477,809.054742427046
349,LRA,-3,NonWildland,245700,2459.99999999069
350,LRA,-3,NonWildland,343506.036148071,2829.93009110079
351,LRA,-3,NonWildland,918900,5759.99999998882
352,LRA,-3,NonWildland,10111.0016479492,499.80207689904
353,LRA,-3,NonWildland,51787.6168823242,951.138932218207
354,LRA,-3,NonWildland,60121.2108917236,1001.50555488357
355,LRA,-3,NonWildland,159300,2279.99999999069
356,LRA,-3,NonWildland,3888263.69848633,25554.5269336066
357,LRA,-3,NonWildland,128627.803863525,2685.6848731003
358,LRA,-3,NonWildland,80365.0652008057,1203.32447467943
359,LRA,-3,NonWildland,4672.43212890625,732.34934418435
360,LRA,-3,NonWildland,479700.000091553,3899.99999999441
361,LRA,-3,NonWildland,262800,2699.99999999255
362,LRA,-3,NonWildland,144900,2699.99999999441
363,LRA,-3,NonWildland,101598.735061646,1750.4720171254
364,LRA,-3,NonWildland,152273.426147461,3076.188544161
365,LRA,-3,NonWildland,1114.05233764648,131.509999721924
366,LRA,-3,NonWildland,942.029235839844,131.358440096211
367,LRA,-3,NonWildland,3219.78810119629,253.077169427624
368,LRA,-3,NonWildland,15489.5518493652,513.694594110671
369,LRA,-3,NonWildland,346865.74156189,2476.30829702886
370,LRA,-3,NonWildland,1431624.87242126,7114.73659683342
371,LRA,-3,NonWildland,61542.8338775635,1014.17723423571
372,LRA,-3,NonWildland,20530.5460205078,606.474646760091
373,LRA,-3,NonWildland,3131033.14692688,8709.74665925783
374,LRA,-3,NonWildland,744057.130210876,4950.61858188417
375,LRA,-3,NonWildland,459000,4019.99999999627
376,LRA,-3,NonWildland,364500,5699.99999998882
377,LRA,-3,NonWildland,137700,3240
378,LRA,-3,NonWildland,775118.515762329,6098.62574556758
379,LRA,-3,NonWildland,109419.870574951,2730.47516267401
380,LRA,-3,NonWildland,348804.403366089,3844.58484541704
381,LRA,-3,NonWildland,11817.1656951904,533.751586061125
382,LRA,-3,NonWildland,396625.586990356,4952.60728712721
383,LRA,-3,NonWildland,614168.423980713,5140.81224404289
384,LRA,-3,NonWildland,223838.199951172,3063.80572653698
385,LRA,-3,NonWildland,575.244293212891,97.6972884137402
386,LRA,-3,NonWildland,48109.7331542969,1103.00206390774
387,LRA,-3,NonWildland,389863.39503479,2996.87534369088
388,LRA,-3,NonWildland,43867.2053222656,1270.28102725514
389,LRA,-3,NonWildland,30.7072486877441,29.5786258960589
390,LRA,-3,NonWildland,143754.946258545,2575.3020717131
391,LRA,-3,NonWildland,1265613.47253418,7651.88517956753
392,LRA,-3,NonWildland,191808.288070679,3428.81662422035
393,LRA,-3,NonWildland,31715.0790252686,813.413532043689
394,LRA,-3,NonWildland,1049587.4025116,5522.64268477698
395,LRA,-3,NonWildland,147704.917388916,4066.93328397212
396,LRA,-3,NonWildland,642600.000030518,5400.00000000186
397,LRA,-3,NonWildland,1150199.99993896,6419.99999999627
398,LRA,-3,NonWildland,1209443091.1416,1090133.10602433
399,LRA,-3,NonWildland,1773305.3407135,6892.63349915154
400,LRA,-3,NonWildland,311400,3540.00000000373
401,LRA,-3,NonWildland,405900,4259.99999996834
402,LRA,-3,NonWildland,203560.278015137,3103.40623040483
403,LRA,-3,NonWildland,6499647.12493896,19769.9684530345
404,LRA,-3,NonWildland,96035.9508666992,1719.33785410883
405,LRA,-3,NonWildland,179100.000030518,2340.00000000559
406,LRA,-3,NonWildland,1208700,10440.0000000056
407,LRA,-3,NonWildland,90000.0000152588,1979.99999999441
408,LRA,-3,NonWildland,5492125.61891174,20905.023199753
409,LRA,-3,NonWildland,156600.000091553,3359.9999999851
410,LRA,-3,NonWildland,82800.0000305176,1499.99999999255
411,LRA,-3,NonWildland,250200,4379.99999997951
412,LRA,-3,NonWildland,19705847.9441528,79288.9102731074
413,LRA,-3,NonWildland,0.204795837402344,70.6318508206643
414,LRA,-3,NonWildland,0.0729331970214844,25.1628774933632
415,LRA,-3,NonWildland,0.149482727050781,51.5660221783214
416,LRA,-3,NonWildland,0.119461059570313,41.2070769092467
417,LRA,-3,NonWildland,0.0266876220703125,9.22958674749932
418,LRA,-3,NonWildland,0.0969772338867188,33.4501694145
419,LRA,-3,NonWildland,0.0898246765136719,30.9862032777116
420,LRA,-3,NonWildland,0.0596847534179688,20.59560242513
421,LRA,-3,NonWildland,0.127208709716797,43.8790024264539
422,LRA,-3,NonWildland,0.121280670166016,41.8344742132291
423,LRA,-3,NonWildland,0.0944137573242188,32.5690801015104
424,LRA,-3,NonWildland,420787008.422508,500153.806167138
425,LRA,-3,NonWildland,0.0543441772460938,18.7522927640124
426,LRA,-3,NonWildland,0.02313232421875,7.99140269309962
427,LRA,-3,NonWildland,0.124130249023438,42.816602704699
428,LRA,-3,NonWildland,0.0916976928710938,31.6316769530061
429,LRA,-3,NonWildland,0.0927467346191406,31.9961286098037
430,LRA,-3,NonWildland,0.0633392333984375,21.8553286031161
431,LRA,-3,NonWildland,0.0797691345214844,27.5188032305139
432,LRA,-3,NonWildland,0.0318984985351563,11.0120409822004
433,LRA,-3,NonWildland,0.0842132568359375,29.0524409739583
434,LRA,-3,NonWildland,0.128360748291016,44.2730409829228
435,LRA,-3,NonWildland,0.0557022094726563,19.2227568435754
436,LRA,-3,NonWildland,0.0895805358886719,30.9034409841436
437,LRA,-3,NonWildland,0.0472412109375,16.3048320459094
438,LRA,-3,NonWildland,0.060302734375,20.8090927551686
439,LRA,-3,NonWildland,0.0267906188964844,9.25225767172831
440,LRA,-3,NonWildland,0.0313034057617188,10.8089286121817
441,LRA,-3,NonWildland,0.0385017395019531,13.2918633040378
442,LRA,-3,NonWildland,0.079742431640625,27.2786641550581
443,LRA,-3,NonWildland,0.128627777099609,44.3685652491405
444,LRA,-3,NonWildland,0.175128936767578,60.4040603819343
445,LRA,-3,NonWildland,0.0915565490722656,31.5840409738741
446,LRA,-3,NonWildland,0.174652099609375,60.2468013810729
447,LRA,-3,NonWildland,0.0574951171875,19.8413897455221
448,LRA,-3,NonWildland,0.229606628417969,79.1941085324246
449,LRA,-3,NonWildland,0.0386924743652344,13.3549897233709
450,LRA,-3,NonWildland,0.158260345458984,54.6017517037077
451,LRA,-3,NonWildland,0.0207672119140625,7.17438972220139
452,LRA,-3,NonWildland,0.382247924804688,131.843811510933
453,LRA,-3,NonWildland,0.804267883300781,277.388540012628
454,LRA,-3,NonWildland,0.138210296630859,47.6705652502134
455,LRA,-3,NonWildland,0.124298095703125,42.8770812956495
456,LRA,-3,NonWildland,0.107295989990234,37.0121285975251
457,LRA,-3,NonWildland,0.147754669189453,50.9631375613416
458,LRA,-3,NonWildland,0.0748939514160156,25.8381652538676
459,LRA,-3,NonWildland,0.141197204589844,48.7012728975463
460,LRA,-3,NonWildland,0.0394706726074219,13.6250027017467
461,LRA,-3,NonWildland,0.0659332275390625,22.7470908314616
462,LRA,-3,NonWildland,0.146141052246094,50.4075246419742
463,LRA,-3,NonWildland,0.126815795898438,43.7394026950867
464,LRA,-3,NonWildland,0.0875129699707031,30.1910409820996
465,LRA,-3,NonWildland,0.0546112060546875,18.8464927615369
466,LRA,-3,NonWildland,0.0291252136230469,10.0580931056983
467,LRA,-3,NonWildland,0.0194587707519531,6.72489312037301
468,LRA,-3,NonWildland,45342692.7291107,90765.5278278004
469,LRA,-3,NonWildland,447300.000030518,4199.99999998882
470,LRA,-3,NonWildland,0.141433715820313,48.7843652468875
471,LRA,-3,NonWildland,0.114727020263672,39.5746576630846
472,LRA,-3,NonWildland,0.0445480346679688,15.3762405048672
473,LRA,-3,NonWildland,0.101009368896484,34.845090002679
474,LRA,-3,NonWildland,0.111793518066406,38.5636622525964
475,LRA,-3,NonWildland,0.113761901855469,39.240765253897
476,LRA,-3,NonWildland,0.106353759765625,36.6888622496691
477,LRA,-3,NonWildland,0.0797462463378906,27.5114632960746
478,LRA,-3,NonWildland,0.116645812988281,40.2375172433427
479,LRA,-3,NonWildland,0.100963592529297,34.8300233561887
480,LRA,-3,NonWildland,0.130668640136719,45.0714371204637
481,LRA,-3,NonWildland,0.147289276123047,50.8036632822366
482,LRA,-3,NonWildland,0.131843566894531,45.4747077555099
483,LRA,-3,NonWildland,0.162204742431641,55.9464632972566
484,LRA,-3,NonWildland,0.176624298095703,60.9188899865263
485,LRA,-3,NonWildland,0.00983428955078125,3.40446225708912
486,LRA,-3,NonWildland,0.00354766845703125,1.23566225739232
487,LRA,-3,NonWildland,0.109413146972656,37.7388032290796
488,LRA,-3,NonWildland,335700.000091553,3060
489,LRA,-3,NonWildland,0.0117034912109375,4.05008998817487
490,LRA,-3,NonWildland,0.124153137207031,42.8244801109636
491,LRA,-3,NonWildland,0.0242958068847656,8.39557344939218
492,LRA,-3,NonWildland,0.094970703125,32.7585897446161
493,LRA,-3,NonWildland,0.0284500122070313,9.82417344779211
494,LRA,-3,NonWildland,0.0747184753417969,25.7790576783563
495,LRA,-3,NonWildland,0.0325927734375,11.2529450516746
496,LRA,-3,NonWildland,0.0311355590820313,10.7513796815748
497,LRA,-3,NonWildland,0.0291557312011719,10.0690622558292
498,LRA,-3,NonWildland,0.0236282348632813,8.16406224823187
499,LRA,-3,NonWildland,0.0249977111816406,8.70827586596348
500,LRA,-3,NonWildland,0.0323486328125,11.1673450522953
501,LRA,-3,NonWildland,0.0536384582519531,18.5066264286431
502,LRA,-3,NonWildland,0.0539283752441406,18.6094236221522
503,LRA,-3,NonWildland,0.0814971923828125,28.1158678797277
504,LRA,-3,NonWildland,0.112205505371094,38.7038264185173
505,LRA,-3,NonWildland,0.141105651855469,48.6715138727669
506,LRA,-3,NonWildland,0.0468215942382813,16.160761012029
507,LRA,-3,NonWildland,0.181705474853516,62.6710678745244
508,LRA,-3,NonWildland,0.0472335815429688,16.3031138723121
509,LRA,-3,NonWildland,0.124969482421875,43.1051201149434
510,LRA,-3,NonWildland,0.0781059265136719,26.9481375585468
511,LRA,-3,NonWildland,0.0800704956054688,27.6213201127683
512,LRA,-3,NonWildland,0.115909576416016,39.9854678834951
513,LRA,-3,NonWildland,0.05682373046875,19.6069897423252
514,LRA,-3,NonWildland,0.145595550537109,50.2197617075918
515,LRA,-3,NonWildland,0.037841796875,13.0617897371515
516,LRA,-3,NonWildland,0.16802978515625,57.9532371225898
517,LRA,-3,NonWildland,0.0300712585449219,10.3842899966982
518,LRA,-3,NonWildland,0.0184249877929688,6.36546328430378
519,LRA,-3,NonWildland,0.0336418151855469,11.6154632843038
520,LRA,-3,NonWildland,0.0372161865234375,12.8466320456829
521,LRA,-3,NonWildland,0.123123168945313,42.4663299403639
522,LRA,-3,NonWildland,0.0354156494140625,12.2280320284287
523,LRA,-3,NonWildland,0.0644073486328125,22.2212927664816
524,LRA,-3,NonWildland,0.0662994384765625,22.8744371216333
525,LRA,-3,NonWildland,0.0370597839355469,12.7928927579322
526,LRA,-3,NonWildland,0.0897026062011719,30.9450021329402
527,LRA,-3,NonWildland,0.035247802734375,12.167345074647
528,LRA,-3,NonWildland,0.141529083251953,48.8192624187496
529,LRA,-3,NonWildland,0.0521583557128906,18.0014114911994
530,LRA,-3,NonWildland,0.0281448364257813,9.72062362696824
531,LRA,-3,NonWildland,0.0696449279785156,24.0296678712128
532,LRA,-3,NonWildland,0.104351043701172,35.9976236430245
533,LRA,-3,NonWildland,0.106529235839844,36.7500906394704
534,LRA,-3,NonWildland,0.188026428222656,64.8556305938826
535,LRA,-3,NonWildland,0.122104644775391,42.1188632961699
536,LRA,-3,NonWildland,0.130569458007813,44.6548107702085
537,LRA,-3,NonWildland,0.163494110107422,56.3913617128255
538,LRA,-3,NonWildland,0.0969581604003906,33.4513691993032
539,LRA,-3,NonWildland,0.0193214416503906,6.67789064663484
540,LRA,-3,NonWildland,0.102920532226563,35.5071281637297
541,LRA,-3,NonWildland,0.0597152709960938,20.6075005053058
542,LRA,-3,NonWildland,0.138771057128906,47.8722265520195
543,LRA,-3,NonWildland,0.107322692871094,37.0212906542628
544,LRA,-3,NonWildland,0.210590362548828,72.6390822938415
545,LRA,-3,NonWildland,0.140377044677734,48.4225138761217
546,LRA,-3,NonWildland,0.203941345214844,70.3526161759223
547,LRA,-3,NonWildland,0.202590942382813,69.8745603272541
548,LRA,-3,NonWildland,0.329444885253906,113.62935170128
549,LRA,-3,NonWildland,0.0725898742675781,25.0431617194535
550,LRA,-3,NonWildland,0.45947265625,158.47775371395
551,LRA,-3,NonWildland,0.087310791015625,30.1206024310905
552,LRA,-3,NonWildland,0.378543853759766,130.554911366887
553,LRA,-3,NonWildland,0.0953140258789063,32.8806114747803
554,LRA,-3,NonWildland,0.255275726318359,88.0514569303744
555,LRA,-3,NonWildland,0.127105712890625,43.8458236363965
556,LRA,-3,NonWildland,0.308601379394531,106.438456922561
557,LRA,-3,NonWildland,0.179512023925781,61.9153400121994
558,LRA,-3,NonWildland,0.173988342285156,60.0100000072271
559,LRA,-3,NonWildland,0.0404472351074219,13.9610632868023
560,LRA,-3,NonWildland,0.0534248352050781,18.4384899903086
561,LRA,-3,NonWildland,0.0776824951171875,26.8027617044328
562,LRA,-3,NonWildland,0.127384185791016,43.9418021249022
563,LRA,-3,NonWildland,0.180068969726563,62.1082812880849
564,LRA,-3,NonWildland,0.0560111999511719,19.33093756434
565,LRA,-3,NonWildland,0.0794486999511719,27.4096371214426
566,LRA,-3,NonWildland,0.103412628173828,35.6756678707476
567,LRA,-3,NonWildland,0.0851860046386719,29.3896632894365
568,LRA,-3,NonWildland,0.152336120605469,52.5467200774449
569,LRA,-3,NonWildland,0.10296630859375,35.5188371296561
570,LRA,-3,NonWildland,0.037506103515625,12.9467200685043
571,LRA,-3,NonWildland,0.120731353759766,41.647837124791
572,LRA,-3,NonWildland,0.109977722167969,37.9383902949484
573,LRA,-3,NonWildland,0.141521453857422,48.8123617091896
574,LRA,-3,NonWildland,0.181510925292969,62.6056078215612
575,LRA,-3,NonWildland,0.168163299560547,58.0015617094515
576,LRA,-3,NonWildland,0.0263099670410156,9.08684552686402
577,LRA,-3,NonWildland,0.067413330078125,23.2600455433554
578,LRA,-3,NonWildland,0.109527587890625,37.7830021205759
579,LRA,-3,NonWildland,0.157863616943359,54.4498021128989
580,LRA,-3,NonWildland,0.0321922302246094,11.1164021302113
581,LRA,-3,NonWildland,0.0805282592773438,27.7830021131254
582,LRA,-3,NonWildland,37264992.6297607,124427.809419747
583,LRA,-3,NonWildland,0.129970550537109,44.8334021227802
584,LRA,-3,NonWildland,0.179618835449219,61.9525810341829
585,LRA,-3,NonWildland,0.0588417053222656,20.3057603398188
586,LRA,-3,NonWildland,0.107509613037109,37.4107617442948
587,LRA,-3,NonWildland,0.152713775634766,52.6748678778766
588,LRA,-3,NonWildland,0.19989013671875,68.9415561038871
589,LRA,-3,NonWildland,0.111881256103516,38.596573027563
590,LRA,-3,NonWildland,0.17724609375,61.1329603413218
591,LRA,-3,NonWildland,0.0560836791992188,19.3534455305443
592,LRA,-3,NonWildland,0.0995826721191406,34.353445538819
